timestamp,event_type,level,user_id,client_id,resource,action,result,ip_address,request_id,user_agent,metadata
2026-02-02T20:44:46.765071+00:00,auth.success,MEDIUM,,0537dfd229ccd644,,,success,,3013be803aff4748bd3c2aefcd7701c8,,{}
2026-02-02T20:44:46.783876+00:00,auth.success,MEDIUM,,0537dfd229ccd644,,,success,,c5b22d14c87a49d2aaa13bd1c115771e,,{}
2026-02-02T20:44:46.799672+00:00,auth.success,MEDIUM,,0537dfd229ccd644,,,success,,9f31738f1cfe419cad3ad250ba1db587,,{}
2026-02-02T20:44:46.815955+00:00,auth.success,MEDIUM,,0537dfd229ccd644,,,success,,711a88553c4549379817da03b00141ef,,{}
2026-02-02T20:46:17.096111+00:00,authz.denied,HIGH,,9f86d081884c7d65,role:Role.ADMIN,,denied,,,,"{'required_role': <Role.ADMIN: 'admin'>, 'user_roles': [<Role.READ_ONLY: 'read_only'>]}"
2026-02-02T20:46:17.100882+00:00,authz.denied,HIGH,,9f86d081884c7d65,permission:Permission.DATA_DELETE,,denied,,,,"{'required_permission': <Permission.DATA_DELETE: 'data.delete'>, 'user_permissions': [<Permission.DATA_READ: 'data.read'>]}"
2026-02-02T20:46:17.116676+00:00,authz.denied,HIGH,,0294ca19ae0ca5bf,role:Role.ADMIN,,denied,,req-123,,"{'required_role': <Role.ADMIN: 'admin'>, 'user_roles': [<Role.USER: 'user'>]}"
2026-02-02T20:47:23.464184+00:00,auth.success,MEDIUM,,0537dfd229ccd644,,,success,,97c86f433c564c728a4ae854da3ff8bd,,{}
2026-02-02T20:47:23.476743+00:00,auth.success,MEDIUM,,0537dfd229ccd644,,,success,,a6eac7e7428346d6a293582e41f8084f,,{}
2026-02-02T20:47:23.735887+00:00,auth.success,MEDIUM,,0537dfd229ccd644,,,success,,c177bb0c661e43cc82a8565002d89a08,,{}
2026-02-02T20:47:23.758772+00:00,auth.success,MEDIUM,,0537dfd229ccd644,,,success,,d3d623d609754dbdb496b0cfccd1ff8f,,{}
2026-02-02T20:47:23.771139+00:00,auth.failure,HIGH,,,/api/v1/admin/health,GET,failure,,4f7f1fd0ad64414c9a60a1cc81868333,,"{'reason': 'missing_api_key', 'key_prefix': None}"
2026-02-02T20:47:23.781076+00:00,auth.failure,HIGH,,,/api/v1/admin/version,GET,failure,,8c69393a29a144008b6f013daa692fee,,"{'reason': 'missing_api_key', 'key_prefix': None}"
2026-02-02T20:47:23.794738+00:00,auth.failure,HIGH,,,/api/v1/admin/ingest,POST,failure,,1ada36991934424fad35c5190b2d5914,,"{'reason': 'missing_api_key', 'key_prefix': None}"
2026-02-02T20:47:23.806605+00:00,auth.failure,HIGH,,,/api/v1/admin/reindex,POST,failure,,a3b3e1d1c8d040e2b4fd76c62914e185,,"{'reason': 'missing_api_key', 'key_prefix': None}"
2026-02-02T20:47:23.819574+00:00,auth.success,MEDIUM,,0537dfd229ccd644,,,success,,706ccf34dedf49969c9002dd478c6306,,{}
2026-02-02T20:47:23.833284+00:00,auth.success,MEDIUM,,0537dfd229ccd644,,,success,,5bb39338c62840f6902e6edd2730c77e,,{}
